step,return,dt_ratio,trajectory,std_return,cont_cunt
3050,440.66261900829625,"[0, 0, 1, 1, 3, 6, 3, 7, 7, 9, 11, 11, 13, 23, 17, 13, 15, 24, 19, 28, 27, 26, 23, 30, 26, 32, 39, 36, 30, 7, 0]",0,69.682367512346,48.7
3100,669.306692845924,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 3, 6, 10, 16, 19, 35, 19, 40, 35, 37, 44, 25, 32, 26, 36, 21, 28, 23, 20, 2, 0]",0,82.6160029918967,48.2
3150,772.7762656788207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 9, 9, 4, 6, 15, 16, 32, 33, 40, 36, 44, 43, 43, 42, 37, 17, 2, 0]",0,46.25202456726933,43.6
3200,800.7370170933132,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 3, 3, 14, 8, 17, 24, 34, 47, 71, 74, 61, 32, 3, 0]",0,57.01967767783372,39.7
3250,828.4278260454639,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 5, 3, 4, 5, 9, 10, 8, 23, 27, 39, 45, 59, 57, 61, 38, 6, 0]",0,31.980989496694427,40.2
3300,642.0441236158532,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 5, 6, 6, 10, 7, 16, 18, 22, 44, 62, 71, 82, 36, 4, 0]",0,133.11022225486272,39.49999999999999
3350,808.4837518620542,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 1, 1, 5, 9, 9, 12, 24, 22, 29, 41, 69, 79, 58, 29, 6, 0]",0,32.36841461301429,40.0
3400,767.8878466088137,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 0, 5, 5, 0, 6, 9, 8, 22, 20, 29, 31, 39, 48, 68, 61, 42, 6, 0]",0,49.09257263867368,40.5
3450,798.2815732221695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2, 1, 4, 6, 4, 24, 15, 16, 24, 34, 39, 57, 58, 68, 41, 5, 0]",0,51.98445474572627,40.1
3500,747.2234573655542,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 4, 2, 4, 7, 11, 12, 13, 20, 38, 44, 59, 58, 63, 47, 10, 0]",0,31.15530797641819,39.599999999999994
3550,787.6393200923802,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5, 11, 8, 22, 24, 30, 58, 69, 63, 69, 33, 0, 0]",0,29.30513990449449,39.5
3600,733.4411273015396,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 3, 2, 1, 6, 2, 12, 14, 24, 33, 48, 71, 74, 66, 27, 8, 0]",0,162.0145017415094,39.599999999999994
3650,803.5982917091783,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 2, 1, 7, 10, 16, 23, 26, 32, 41, 48, 42, 56, 49, 47, 3, 0]",0,18.17545773764817,40.800000000000004
3700,807.7742205990354,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4, 2, 5, 3, 12, 11, 23, 18, 31, 49, 60, 72, 59, 41, 5, 0]",0,16.740897988424923,39.9
3750,815.5469791267845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 2, 4, 6, 3, 14, 17, 25, 33, 42, 50, 63, 45, 52, 37, 7, 0]",0,23.679207943526958,40.5
3800,749.2763564843881,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 2, 4, 4, 10, 15, 25, 45, 64, 67, 91, 45, 20, 1, 0]",0,52.677895498406585,39.8
3850,777.931578861662,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 5, 8, 21, 40, 38, 43, 43, 40, 54, 40, 42, 37, 9, 3, 0]",0,127.20636856181054,42.699999999999996
3900,782.7727476882097,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 7, 11, 14, 31, 22, 28, 38, 48, 53, 70, 51, 26, 4, 0]",0,31.643161901709984,40.7
3950,826.7819200440351,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 4, 12, 23, 43, 40, 58, 43, 75, 48, 33, 23, 2, 0]",0,8.202575220921425,40.9
4000,809.218623292062,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 8, 9, 25, 37, 43, 41, 55, 65, 52, 45, 21, 3, 0]",0,18.47721062061192,41.1
4050,802.1065033622999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 6, 6, 10, 23, 24, 42, 44, 40, 45, 54, 54, 42, 21, 2, 0]",0,16.24334891663295,41.7
4100,801.0577175478658,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 4, 2, 3, 6, 10, 11, 19, 36, 55, 49, 74, 50, 51, 28, 3, 0]",0,14.383548231182747,40.50000000000001
4150,781.9467640870674,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 4, 5, 23, 28, 35, 40, 56, 77, 75, 41, 13, 2, 0]",0,86.95883152366874,40.3
4200,804.5336487825426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 3, 5, 13, 18, 18, 27, 24, 26, 61, 76, 78, 37, 18, 1, 0]",0,24.23560480887237,40.8
4250,821.8762336163354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 5, 7, 13, 10, 17, 17, 33, 40, 62, 77, 51, 39, 29, 2, 0]",0,15.3443905218231,40.800000000000004
4300,783.3348040096879,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 7, 7, 20, 41, 39, 46, 59, 76, 51, 29, 22, 5, 0]",0,85.27882493521138,40.800000000000004
4350,800.7367420734188,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 5, 6, 17, 17, 37, 50, 65, 87, 60, 35, 19, 0, 0]",0,38.235773752605766,40.4
4400,761.0253925225054,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 1, 1, 4, 6, 10, 18, 30, 33, 63, 57, 75, 51, 32, 23, 0, 0]",0,136.8040379758348,40.900000000000006
4450,803.1440697140598,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5, 9, 2, 4, 10, 13, 22, 36, 44, 42, 64, 70, 39, 32, 20, 1, 0]",0,18.959915987215798,41.7
4500,763.0339233359637,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 5, 4, 5, 6, 19, 23, 35, 42, 54, 65, 76, 35, 27, 4, 0]",0,59.907252557569116,40.4
4550,819.2416004493883,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 8, 13, 13, 27, 32, 52, 80, 63, 64, 31, 17, 2, 0]",0,13.463893044642555,40.6
4600,811.9190884759228,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 4, 6, 4, 17, 28, 43, 47, 60, 80, 60, 35, 15, 1, 0]",0,14.433275312364348,40.800000000000004
4650,812.3050346410032,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 3, 2, 11, 18, 33, 52, 45, 59, 72, 55, 33, 20, 0, 0]",0,11.732321013464288,40.7
4700,813.8306507654614,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 1, 1, 5, 5, 12, 21, 36, 33, 70, 92, 68, 36, 17, 0, 0]",0,23.760474205428416,40.300000000000004
4750,787.1189185381683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 9, 10, 15, 12, 21, 26, 39, 56, 68, 75, 53, 16, 1, 0]",0,14.407810371995998,40.699999999999996
4800,741.699168751175,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 4, 20, 24, 22, 46, 49, 96, 73, 37, 15, 4, 0]",0,69.01567081036012,40.300000000000004
4850,805.0656758252644,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 2, 2, 4, 7, 11, 23, 19, 26, 48, 56, 70, 75, 40, 16, 2, 0]",0,10.743983006546232,40.800000000000004
4900,806.5856253333591,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 6, 6, 11, 15, 23, 28, 58, 67, 66, 59, 42, 18, 0, 0]",0,18.3337068982651,40.800000000000004
4950,817.9773999424312,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 7, 10, 23, 59, 64, 96, 84, 24, 22, 1, 0]",0,16.29622751315376,39.6
5000,815.8673187880341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 4, 19, 30, 50, 71, 91, 72, 33, 16, 2, 0]",0,9.01210305050902,39.8
5050,824.3027302774719,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 6, 7, 9, 13, 31, 50, 78, 92, 59, 31, 17, 2, 0]",0,11.946653969723862,39.9
5100,821.172808546753,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 6, 12, 22, 36, 51, 66, 85, 57, 41, 15, 2, 0]",0,11.195638538586511,40.2
5150,761.2809228219498,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4, 4, 8, 9, 18, 32, 43, 78, 81, 64, 36, 19, 2, 0]",0,122.43367900740925,40.2
5200,805.8913719967676,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 3, 1, 2, 3, 12, 23, 20, 30, 55, 69, 95, 51, 28, 13, 0, 0]",0,17.050696891931295,40.9
5250,823.0805960837707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 7, 8, 14, 29, 63, 77, 98, 64, 27, 11, 0, 0]",0,14.655154194761664,40.2
5300,815.4398628049985,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 4, 2, 7, 20, 33, 56, 72, 109, 65, 19, 11, 1, 0]",0,14.939193434944665,40.2
5350,827.9963700875372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 6, 5, 4, 11, 26, 56, 87, 100, 68, 21, 10, 2, 0]",0,10.742463478621207,40.199999999999996
5400,821.3212203177152,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 4, 2, 10, 9, 18, 45, 89, 104, 75, 27, 13, 0, 0]",0,9.641563182985909,40.1
5450,747.2961897420034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 1, 8, 16, 25, 51, 72, 96, 78, 28, 16, 1, 0]",0,115.19569208242346,39.800000000000004
5500,807.4713743666063,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 6, 10, 17, 42, 55, 78, 87, 74, 22, 6, 0, 0]",0,53.03975289398465,40.3
5550,806.2971506121905,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 5, 11, 7, 19, 38, 45, 64, 115, 57, 27, 10, 3, 0]",0,15.59933977158418,40.50000000000001
5600,815.6061403716892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 9, 9, 13, 29, 55, 86, 95, 67, 21, 13, 1, 0]",0,16.2368654851646,40.2
5650,814.5602589793401,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 1, 1, 2, 4, 8, 20, 31, 49, 70, 96, 77, 26, 9, 0, 0]",0,12.413563499981215,40.2
5700,783.2757881403355,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 4, 7, 8, 13, 25, 28, 30, 64, 98, 68, 33, 19, 1, 0]",0,14.206331136212214,40.3
5750,812.5998320052814,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 3, 13, 21, 40, 52, 63, 93, 62, 30, 18, 0, 0]",0,24.985524159405553,40.2
5800,816.3690295933226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 16, 44, 56, 72, 97, 73, 26, 9, 0, 0]",0,16.06322759837457,40.1
5850,811.2684829155764,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3, 5, 17, 32, 43, 82, 107, 64, 29, 13, 1, 0]",0,10.746429510906681,39.9
5900,807.369638822616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 3, 8, 18, 32, 62, 70, 99, 61, 27, 14, 2, 0]",0,9.788829161622592,40.1
5950,781.0368322583078,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 2, 1, 4, 10, 17, 37, 55, 62, 91, 70, 29, 15, 2, 0]",0,52.704659693794994,40.199999999999996
